lotid;logerror;transactiondate;aircond;style;basement;numbath;numbedroom;classbuild;qualitybuild;decktype;finishedarea1st;finishedarea;perimeterarea;totalarea;finishedareaEntry;countycode;numfireplace;numfullbath;garagenum;garagearea;tubflag;heatingtype;latitude;longitude;lotarea;poolnum;poolarea;citycode;countycode2;neighborhoodcode;regioncode;roomnum;storytype;num34bath;material;unitnum;year;numstories;fireplace;buildvalue;taxyear;landvalue;totaltaxvalue;taxdelinquencyflag;taxdelinquencyyear;mypointer;parcelvalue
17228052;;;;;;2.5;4;;;;2217;2217;;;2217;6111;1;2;2;620;;;34282950;-118736755;9016;1;448;27110;2061;;97118;8;;1;;;1983;1;;293877;2015;195918;5789.92;;;33458;489795
10973832;-0.112;3/5/16;;;;1;2;;7;;;959;;;;6037;0;1;;;;7;34289378;-118430030;7198;;;47547;3101;;96366;0;;;;1;1939;;;25064;2015;23435;1139.68;Y;12;34937;48499
14669735;;;;;;1.5;3;;;;;1134;;;;6059;0;1;1;0;;24;33865173;-117793702;;;;16764;1286;274765;97026;6;;1;;;1976;2;;69000;2015;258000;4090.72;;;17656;327000
14245918;-0.0227092057538;28/7/17;;;;4;5;;;;;2949;;;;6059;1;4;1;389;TRUE;;33772768;-117819732;10000;1;;40081;1286;;97005;8;;;;;1962;2;;199080;2016;225016;4764.36;;;11731;424096
10906368;;;1;;;2;2;;8;;;1046;;;;6037;0;2;;;;2;34150800;-118412000;40655;1;;12447;3101;47880;96449;0;;;;1;1971;;;126184;2016;216473;4093.19;;;34031;342657
11118060;;;1;;;2;3;;7;;;1547;;;;6037;0;2;;;;2;34435241;-118534949;7198;;;54311;3101;6952;96377;0;;;;1;1976;;;80000;2015;321000;5452.21;;;14187;401000
12067500;;;1;;;1;1;;4;;;854;;;;6037;0;1;;;;2;34151000;-118253000;22711;;;45457;3101;273257;96325;0;;;;1;1970;;;109620;2015;49031;1735.9;;;9066;158651
17254623;;;;;;2;3;;;;1054;1054;;;1054;6111;0;2;1;360;;;34277394;-118744412;6558;;;27110;2061;;97118;5;;;;;1961;1;;172023;2015;172023;4030.98;;;9178;344046
17135326;;;;;;2.5;2;;;;637;1273;;;637;6111;0;2;2;0;;;34222751;-119047356;1742;;;51239;2061;;97089;5;;1;;;1977;2;;181000;2016;179000;3890;;;1935;360000
12858476;-0.008;26/7/16;1;;;2;2;;4;;;878;;;;6037;0;2;;;;2;33985704;-117827240;186490;;;24384;3101;;96505;0;;;;1;1972;;;92304;2015;136651;2934.21;;;26908;228955
10913842;;;1;;;4;5;;7;;;3896;;;;6037;0;4;;;;2;34148198;-118405653;11618;1;;12447;3101;47880;96449;0;;;;1;1936;;;1003241;2016;538322;18668.14;;;24575;1541563
10854235;-0.0513;9/3/16;1;;;2;3;;4;;;2299;;;;6037;0;2;;;;2;34158597;-118474774;7210;1;;12447;3101;51906;96426;0;;;;1;1956;;;174670;2015;616402;9677.28;;;29191;791072
17219965;;;;;;2.5;4;;;;1032;2021;;;1032;6111;0;2;2;660;;;34213096;-118838516;9584;;;34278;2061;;96385;8;;1;;;1987;2;;210531;2015;112898;3709.48;;;14848;323429
14115397;0.0296;6/4/16;;;;2;3;;;;;1325;;;;6059;0;2;1;360;;;33828806;-117889106;11616;1;;16764;1286;275470;97024;6;;;;;1955;1;;75072;2015;384928;5572.64;;;17797;460000
12074724;;;1;;;2;2;;4;;;1011;;;;6037;0;2;;;;2;34189900;-118227000;71363;1;;45457;3101;275857;96327;0;;;;1;1972;;;101100;2015;182083;3115.44;;;18005;283183
12031592;;;1;;;3;2;;1;;;3480;;;;6037;0;3;;;;2;34127660;-118322900;14344;1;;12447;3101;274049;96049;0;;;;1;1964;;;402759;2015;1074029;18264.76;;;10239;1476788
14058336;;;;;;2.5;4;;;;;2439;;;;6059;1;2;2;514;TRUE;;33668895;-117951663;6266;1;;25218;1286;;96964;8;;1;;;1967;2;;199082;2016;199941;4611.58;;;4752;399023
11094716;;;1;;;3;3;;8;;;1651;;;;6037;0;3;;;;2;34231300;-118592000;82161;1;;12447;3101;30731;96339;0;;;;1;1979;;;103000;2016;243000;4291.66;;;15662;346000
11666617;;;;;;7;6;;10;;;5793;;;;6037;0;7;;;;2;34050972;-118544404;24680;1;;12447;3101;19810;96120;0;;;;1;1957;;;527727;2015;166530;8771.88;;;20353;694257
14262170;;;;;;1.5;3;;;;;1294;;;;6059;0;1;1;351;;;33717624;-117902742;6000;;;47568;1286;268546;97004;5;;1;;;1958;1;;50685;2015;347107;4853.48;;;315;397792
11980542;;;1;;;2;2;;1;;;860;;;;6037;0;2;;;;2;34067700;-118298000;;1;;12447;3101;268236;96001;0;;;;1;1989;;;151598;2015;116167;3315.7;;;22069;267765
10813568;;;1;;;4;3;;7;;;3302;;;;6037;0;4;;;;2;34156747;-118541971;20668;1;;12447;3101;47950;96379;0;;;;1;1967;;;389336;2016;555985;11719.44;;;6416;945321
17214700;;;;;;2.5;4;;;;806;1679;;;806;6111;1;2;2;471;;;34190673;-118912260;5592;;;34278;2061;46736;96351;7;;1;;;1979;2;;237686;2016;158453;4305.64;;;11355;396139
14350551;;;;;;3.5;5;;;;;3596;;;;6059;0;3;2;601;TRUE;;33724661;-117745775;12363;1;;52650;1286;403127;96954;0;;1;;;1999;;;423898;2015;682372;13995.16;;;24357;1106270
17105563;;;;;;3;3;;;;2859;2859;;;2859;6111;1;3;3;750;;;34269485;-118982626;45302;1;1004;34037;2061;;97119;8;;;;;1975;1;;245000;2016;548000;8468.04;;;24172;793000
10738157;-0.00260217680388;9/6/17;1;;;2;4;;8;;;1924;;;;6037;0;2;;;;2;34167438;-118756588;6646;1;;9840;3101;155228;96336;0;;;;1;1973;;;218503;2016;198640;4917.99;;;28237;417143
17243725;;;;;;2;4;;;;2078;2078;;;2078;6111;1;2;2;0;;;34269452;-118772730;54014;;;27110;2061;;97118;7;;;;;1953;1;;41788;2015;21282;771.24;;;19692;63070
14389817;;;13;;;4.5;4;;;;;4200;;;;6059;0;4;4;920;;;33587766;-117684163;11790;1;;25458;1286;;96971;10;;1;;;1981;2;;497934;2016;891423;14262.24;;;7590;1389357
11074285;;;1;;;2;3;;4;;;1590;;;;6037;0;2;;;;2;34271742;-118528561;10324;;;12447;3101;33183;96356;0;;;;1;1957;;;83294;2015;139893;2975.31;;;26183;223187
14049197;;;;;;2;3;;;;;1559;;;;6059;1;2;2;456;TRUE;;33658792;-117955502;6000;1;;25218;1286;;96964;7;;;;;1971;1;;135498;2015;579673;8170.5;;;19583;715171
10732483;;;;;;3;4;;4;;;2808;;;;6037;0;3;;;;2;34177037;-118635281;13672;1;;12447;3101;48570;96389;0;;;;1;1953;;;277970;2015;276445;6893.54;;;4227;554415
10807207;;;1;;;2;3;;7;;;1393;;;;6037;0;2;;;;2;34162423;-118594248;6244;;;12447;3101;48570;96387;0;;;;1;1949;;;138609;2015;69103;2713.73;;;543;207712
11072276;;;1;;;4;4;;4;;;2924;;;;6037;0;4;;;;2;34271658;-118574925;20728;;;12447;3101;37835;96346;0;;;;1;1978;;;384701;2015;383448;9590.74;;;11049;768149
10816491;;;1;;;4;5;;4;;;3086;;;;6037;0;4;;;;2;34159336;-118520765;8075;;;12447;3101;51906;96349;0;;;;1;1995;;;450752;2015;442810;10998.41;;;10983;893562
12205796;;;;;;2;2;;7;;;1408;;;;6037;0;2;;;;7;33964165;-118296580;4080;;;12447;3101;118208;96025;0;;;;1;1933;;;129696;2015;147254;5771.56;Y;13;20656;276950
14308752;;;13;;;3.5;5;;;;;2495;;;;6059;0;3;2;400;;;33667895;-117796405;3570;;;52650;1286;276119;96948;7;;1;;;1984;2;;245875;2016;116938;3730.04;;;23137;362813
17080161;;;;;;1;3;;;;1204;1204;;;1204;6111;0;1;1;360;;;34268619;-119252300;6160;;;34543;2061;;97083;6;;;;;1955;1;;123358;2015;66737;2095.82;;;34191;190095
11760686;;;;;;1;2;;7;;;1028;;;;6037;0;1;;;;7;33990397;-118258947;5445;;;12447;3101;268496;95992;0;;;;1;1938;;;60234;2015;50232;1497.9;Y;15;24017;110466
17253339;;;;;;1.5;4;;;;1248;1248;;;1248;6111;0;1;2;441;;;34259607;-118768152;8080;;;27110;2061;;97118;6;;1;;;1962;1;;146313;2015;146313;3562.22;;;10891;292626
11162594;;;1;;;3;3;;4;;;3047;;;;6037;0;3;;;;2;34445125;-118407750;;1;;54311;3101;37739;96401;0;;;;1;2012;;;329923;2015;183404;7634.77;;;12231;513327
10750573;0.0615492529025;30/8/17;1;;;3;4;;11;;;3279;;;;6037;0;3;;;;2;34115572;-118771217;31626;1;;9840;3101;;96336;0;;;;1;1996;;;447512;2016;255346;8227.71;;;33569;702858
14031357;;;;;;3;4;;;;;2520;;;;6059;0;3;2;578;TRUE;;33722200;-117956908;9504;1;;8384;1286;;97008;9;;;;;1967;2;;166685;2015;649315;9127.96;;;12071;816000
12066268;;;1;;;1;1;;4;;;781;;;;6037;0;1;;;TRUE;2;34153000;-118250000;22312;;;45457;3101;273257;96325;0;;;;1;1975;;;98356;2015;65562;1864.46;;;3852;163918
17249233;;;;;;4.5;5;;;66;2044;4147;;;2044;6111;2;4;2;652;;;34255706;-118775512;14065;;;27110;2061;;97118;12;;1;;;2006;2;;432174;2015;416183;9439.16;;;33592;848357
17285506;;;;;;3;3;;;;1588;2865;;;1588;6111;1;3;2;456;;;34173978;-118874852;9653;1;574;41673;2061;;96384;8;;;;;1979;2;;401725;2015;267811;7328.32;;;21870;669536
11641031;;;1;;;5;4;;10;;;5418;;;;6037;0;5;;;;2;34098934;-118415680;91469;1;;12447;3101;113749;96086;0;;;;1;1974;;;1346195;2016;2588836;47532.28;Y;15;1584;3935031
17273105;;;;;;2;3;;;66;1233;1233;;;1233;6111;1;2;2;440;;;34183506;-118943881;9400;;;34278;2061;46736;96351;6;;;;;1960;1;;49156;2015;18455;740.6;;;2946;67611
17156969;;;;;;3;4;;;;1290;2442;;;1290;6111;1;3;1;395;;;34177805;-119218648;4968;;;47198;2061;;97109;8;;;;;1993;2;;226558;2015;151037;4311.32;;;22130;377595
10852976;;;1;;;3;3;;8;;;1722;;;;6037;0;3;;;;2;34166000;-118502000;91077;1;;12447;3101;51906;96349;0;;;;1;1965;;;104285;2016;68956;2209.24;;;21623;173241
13913213;;;1;;;2;3;;;;;1389;;;;6059;1;2;2;483;;6;33857346;-117953419;7245;1;;24812;1286;;97041;6;;;;;1955;1;;82213;2015;222352;3620.04;;;23407;304565
10721224;;;1;;;2;2;;8;;;959;;;;6037;0;2;;;;2;34200300;-118612000;168366;1;;12447;3101;30731;96338;0;;;;1;1976;;;100562;2016;125765;2743.36;;;6294;226327
11815485;;;1;;;2;2;;7;;;1130;;;;6037;0;2;;;;2;34071982;-118176883;4565;;;12447;3101;114914;96013;0;;;;1;1930;;;136390;2015;109335;3152.83;;;23073;245725
11295073;;;1;;;3;4;;7;;;2043;;;;6037;0;3;;;;2;34691277;-118108288;7281;1;;5534;3101;;97318;0;;;;1;1970;;;129592;2015;32397;3284.73;Y;15;30230;161989
11641032;;;1;;;6;4;;10;;;5637;;;;6037;0;6;;;;2;34098567;-118415112;18890;1;;12447;3101;113749;96086;0;;;;1;1961;;;964797;2015;1044761;24711.92;;;31172;2009558
11184382;;;1;;;3;4;;4;;;2260;;;;6037;0;3;;;;2;34624899;-118214612;13036;1;;40227;3101;;97329;0;;;;1;1996;;;195700;2015;140600;5271.03;;;14247;336300
17283672;;;;;;2;3;;;;2185;2185;;;2185;6111;1;2;2;483;;;34190036;-118842481;12175;1;530;34278;2061;;96385;7;;;;;1964;1;;94927;2015;20349;1238.9;;;31688;115276
11111232;-0.0101;15/1/16;1;;;2;3;;7;;;1470;;;;6037;0;2;;;;2;34446063;-118538084;7902;1;;54311;3101;6952;96377;0;;;;1;1972;;;212043;2015;189758;5801.43;;;27525;401801
17061410;;;;;;2.5;4;;;;1684;2434;;;1684;6111;1;2;1;391;;;34380189;-119068437;17900;1;400;26965;2061;;97113;8;;1;;;1962;2;;235407;2015;294265;5540.62;;;18253;529672
11469214;;;1;;;3;2;;10;;;1330;;;;6037;0;3;;;;2;33959300;-118384000;66546;;;12447;3101;7877;96026;0;;;;1;2007;;;154000;2015;289000;6459.35;;;12885;443000
12904667;;;1;;;2;3;;7;;;1196;;;;6037;0;2;;;;2;34111946;-117802737;9857;1;;33836;3101;;96513;0;;;;1;1953;;;64050;2015;15072;1318.34;;;19768;79122
11641154;;;1;;;8;4;;;;;11637;;;;6037;0;8;;;;2;34105521;-118420031;177640;1;;12447;3101;113749;96086;0;;;;1;1992;;;6147664;2015;14447010;250223.66;Y;13;523;20594674
12517020;;;;;;2;3;;7;;;1374;;;;6037;0;2;;;;7;33791938;-118111402;5975;1;;46298;3101;116302;96247;0;;;;1;1952;;;128902;2015;388618;6348.6;;;35296;517520
14128774;;;;;;2.5;4;;;;;2188;;;;6059;0;2;3;728;;;33840292;-117873258;5700;;;16764;1286;274765;97025;8;;1;;;1970;2;;150276;2015;364813;6198.78;;;2172;515089
17266714;;;;;;1.5;3;;;;816;1768;;;816;6111;1;1;2;456;;;34165210;-118938932;7536;;;34278;2061;46736;96351;6;;1;;;1971;1;;172328;2016;92785;2885.76;;;32057;265113
17193717;;;;;;4.5;5;;;66;1955;3964;;;1955;6111;2;4;3;729;;;34178182;-118985227;12117;;;34278;2061;46736;96351;9;;1;;;2003;2;;367000;2016;680000;11530.34;;;25159;1047000
12526211;-0.204986984541;13/6/17;1;;;3;3;;7;;;1748;;;;6037;0;3;;;;2;33766697;-118120965;105232;;;46298;3101;343505;96237;0;;;;1;1982;;;312070;2016;520117;9873.77;;;3715;832187
12133551;;;1;;;3;5;;4;;;3055;;;;6037;0;3;;;;2;34154651;-118049935;22636;1;;50749;3101;;96267;0;;;;1;1951;;;130920;2015;79124;2678.51;;;15237;210044
17285562;;;;;;2.5;4;;;;2030;2030;;;2030;6111;1;2;2;635;;;34172004;-118869727;14391;;;41673;2061;;96384;7;;1;;;1983;1;;255603;2015;137746;4433.54;;;11904;393349
12776724;0.0516;9/3/16;1;;;3;5;;4;;;2164;;;;6037;0;3;;;;2;34014959;-118065100;4542;;;26483;3101;;96197;0;;;;1;1998;;;171000;2015;348000;6766.83;;;30078;519000
10797216;;;1;;;3;3;;1;;;3086;;;;6037;0;3;;;;2;34177369;-118553042;5108;;;12447;3101;47950;96379;0;;;;1;2005;;;317000;2015;608000;10549.42;;;24789;925000
17195011;;;;;;2.5;3;;;;814;1597;;;814;6111;1;2;2;0;;;34176063;-118975823;;;;34278;2061;46736;96351;8;;1;;;2005;2;;252000;2015;250000;5378.22;;;25382;502000
17101005;;;;;;2;2;;;;1011;1011;;;1011;6111;1;2;2;504;;;34348680;-119079626;5296;;;26965;2061;;97113;4;;;;;1985;1;;142333;2015;94888;2561.5;;;25247;237221
12101183;;;1;;;3;2;;8;;;1041;;;;6037;0;3;;;;2;34130800;-118145000;31820;1;;47019;3101;275405;96294;0;;;;1;1984;;;172830;2016;386357;6487.35;;;28368;559187
17213600;;;;;;2.5;3;;;;770;1532;;;770;6111;1;2;2;0;;;34191618;-118891259;2326;;;34278;2061;;96383;5;;1;;;1967;2;;183693;2016;122458;3282.68;;;3528;306151
17256194;-0.004;2/2/16;;;;2;5;;;;798;1596;;;798;6111;0;2;2;484;;;34264979;-118741994;9480;;;27110;2061;;97118;7;;;;;1963;2;;200305;2015;200305;4645.16;;;3950;400610
17211569;;;;;;2;3;;;;1526;1526;;;1526;6111;1;2;2;532;;;34210855;-118881500;9000;;;34278;2061;;96383;6;;;;;1966;1;;68672;2015;22874;989.86;;;12192;91546
10832573;;;1;;;5;5;;4;;;3104;;;;6037;0;5;;;;2;34196306;-118477174;11339;;;12447;3101;41466;96415;0;;;;1;1952;;;209020;2015;292628;24363.99;;;21655;501648
17160510;;;;;;1;2;;;;890;890;;;890;6111;1;1;1;270;;;34204750;-119181548;7237;;;13150;2061;;97101;5;;;;;1927;1;;62509;2015;59133;1529.04;;;11636;121642
10892984;;;1;;;2;3;;7;;;1371;;;;6037;0;2;;;;2;34173773;-118401318;5002;;;12447;3101;268548;96452;0;;;;1;1953;;;52197;2015;29757;1121.43;;;11068;81954
10866761;;;1;;;4;4;;7;;;3220;;;;6037;0;4;;;;2;34156011;-118488779;16894;1;;12447;3101;51906;96426;0;;;;1;1937;;;241926;2016;753930;12157.22;;;12287;995856
10813773;;;1;;;3;5;;8;;;2994;;;;6037;0;3;;;;2;34154549;-118548561;17311;1;;12447;3101;47950;96379;0;;;;1;1969;;;273124;2016;385892;8236.44;;;22435;659016
17300123;;;;;;4.5;5;;;;2193;3862;;;2193;6111;3;4;2;674;;;34213367;-118706223;166399;1;700;42091;2061;;96342;9;;1;;;1994;2;;678000;2015;807000;16297.44;;;10076;1485000
10774889;;;1;;;2;3;;7;;;1462;;;;6037;0;2;;;;2;34209432;-118556753;7654;;;12447;3101;40548;96364;0;;;;1;1952;;;94000;2015;348000;5770.55;;;11268;442000
11085894;;;1;;;3;3;;4;;;1820;;;;6037;0;3;;;;2;34255019;-118606633;5004;1;;12447;3101;37835;96346;0;;;;1;1977;;;191332;2015;107202;7281.3;Y;15;16311;298534
14305443;;;;;;2.5;3;;;;;1647;;;;6059;0;2;2;460;;;33683169;-117775315;2335;;;52650;1286;273611;96941;6;;1;;;1975;2;;118743;2015;444257;5925.34;;;1451;563000
14097215;;;13;;;2;3;;;;;1859;;;;6059;1;2;2;420;;;33774913;-118031227;6509;1;;24832;1286;;97052;8;;;;;1977;1;;181009;2015;169365;4634.26;;;11705;350374
12093650;;;;;;3;4;;7;;;1903;;;;6037;0;3;;;TRUE;2;34163031;-118160870;11202;;;47019;3101;274684;96291;0;;;;1;1925;;;222442;2015;725321;11085.48;;;28310;947763
14198297;;;13;;;2;3;;;;;1862;;;;6059;1;2;2;500;;;33885859;-117763975;8000;1;;21412;1286;;97079;7;;;;;1980;1;;170725;2015;351826;9053.86;;;30779;522551
17260467;;;;;;2;4;;;;1541;1541;;;1541;6111;1;2;2;462;;;34272156;-118671829;6712;;;27110;2061;;97116;7;;;;;1972;1;;169000;2015;313000;5507.92;;;32550;482000
17135242;;;;;;2;3;;;;1435;1435;;;1435;6111;1;2;2;0;;;34220867;-119046349;5227;;;51239;2061;;97089;6;;;;;1976;1;;153297;2015;102194;2791.3;;;555;255491
14022424;;;5;;;2;4;;;;;1224;;;;6059;1;2;1;382;;6;33710712;-117881011;6000;;;47568;1286;268509;97007;6;;;;;1956;1;;66534;2015;210351;3404.52;;;10696;276885
10780760;;;;;;1;3;;4;;;1496;;;;6037;0;1;;;;7;34197046;-118528253;6751;1;;12447;3101;40548;96364;0;;;;1;1948;;;92600;2016;372400;5662.21;;;9623;465000
10834574;-0.1497;15/9/16;1;;;2;2;;7;;;1526;;;;6037;0;2;;;;2;34203579;-118516014;7288;;;12447;3101;32368;96415;0;;;;1;1950;;;134000;2015;276000;4865.5;;;35052;410000
17144271;;;;;;3;4;;;;1504;2929;;;1504;6111;2;3;2;637;;;34237255;-118969401;33972;1;600;51239;2061;;97091;8;;;;;1988;2;;393447;2015;601101;10713.58;;;1060;994548
12052666;;;;;;2;3;;7;;;1592;;;;6037;0;2;;;;2;34174458;-118282772;10605;1;;45457;3101;273617;96320;0;;;;1;1936;;;61382;2015;41188;1195.47;;;807;102570
11603424;;;1;;;7;3;;1;;;4640;;;;6037;0;7;;;;2;34040893;-118395113;17357;1;;12447;3101;403183;96015;0;;;;1;1952;;;555432;2015;795293;16736.53;;;13274;1350725
14215352;;;13;;;2;3;;;;;1968;;;;6059;0;2;2;440;;;33851250;-117781588;7470;1;;16764;1286;113455;97026;8;;;;;1972;2;;149260;2015;380236;5827.56;;;29376;529496
10948489;;;1;;;2;2;;4;;;1247;;;;6037;0;2;;;;2;34189700;-118319000;92542;1;;396054;3101;;96436;0;;;;1;1982;;;129000;2015;278000;5085.81;;;31552;407000
11050535;0.0218;10/2/16;;;;2;4;;7;;;1365;;;;6037;0;2;;;;2;34273971;-118478563;8335;1;;12447;3101;31817;96370;0;;;;1;1955;;;141088;2015;222647;4477.24;;;23438;363735
17267512;;;;;;2.5;4;;;;1224;2178;;;1224;6111;1;2;2;422;;;34181162;-118930875;8633;1;800;34278;2061;46736;96351;8;;1;;;1964;2;;308152;2016;149170;4837.62;;;18098;457322
10830255;;;1;;;3;3;;4;;;1789;;;;6037;0;3;;;;2;34197046;-118463029;7297;1;;12447;3101;41466;96414;0;;;;1;1954;;;161900;2015;313100;5915.27;;;7748;475000
17108341;;;;;;3;3;;;;854;1897;;;854;6111;0;3;2;440;;;34275147;-119162015;6000;;;34543;2061;;97084;7;;;;;1987;2;;210534;2015;210534;4500.24;;;3083;421068
12476967;;;1;;;3;2;;4;;;1344;;;;6037;0;3;;;TRUE;2;33871600;-118135000;39361;;;44116;3101;;96208;0;;;;1;1984;;;170336;2015;120357;3598.02;;;195;290693
12164068;;;1;;;2;3;;7;;;1992;;;;6037;0;2;;;;2;34179958;-118153315;12860;;;47019;3101;274695;96291;0;;;;1;1915;;;109751;2015;147498;3340.26;;;10790;257249
12516013;;;1;;;4;6;;4;;;3041;;;;6037;0;4;;;;2;33804279;-118119712;7694;;;46298;3101;276606;96247;0;;;;1;1954;;;332997;2015;409844;8990.34;;;25855;742841
11091050;;;1;;;3;3;;7;;;2423;;;;6037;0;3;;;;2;34244828;-118551240;12657;1;;12447;3101;33183;96354;0;;;;1;1960;;;213527;2016;381711;7326.87;;;31914;595238
10800276;;;1;;;3;3;;4;;;1745;;;;6037;0;3;;;;2;34179600;-118528000;239725;1;;12447;3101;47950;96379;0;;;;1;1975;;;190103;2015;128652;4024.09;;;5459;318755
11106822;;;1;;;2;3;;7;;;1566;;;;6037;0;2;;;;2;34424858;-118491379;6429;;;54311;3101;37739;96374;0;;;;1;1967;;;136860;2015;169280;4354.26;;;33654;306140
11176361;;;1;;;3;4;;4;;;2338;;;;6037;0;3;;;;2;34474034;-118631170;202374;1;;10734;3101;;96398;0;;;;1;1998;;;363293;2015;143056;7245.92;;;3248;506349
11459835;0.008;13/9/16;;;;1;2;;7;;;1036;;;;6037;0;1;;;;7;33973178;-118398362;6280;;;12447;3101;7877;96026;0;;;;1;1950;;;25064;2015;64645;1183.72;Y;14;23652;89709
13052150;;;1;;;2;4;;4;;;2151;;;;6037;0;2;;;;2;34128277;-117707598;10502;1;;30908;3101;;96469;0;;;;1;1979;;;246372;2015;173275;5319.85;;;2073;419647
10869927;;;1;;;4;5;;7;;;3555;;;;6037;0;4;;;;2;34142800;-118490029;22002;1;;12447;3101;51906;96426;0;;;;1;1960;;;471065;2016;260419;9108.51;;;16173;731484
12507642;-0.0171;26/8/16;1;;;4;4;;1;;;3387;;;;6037;0;4;;;;2;33795533;-118158721;;;;27103;3101;;96234;0;;;;1;2006;;;345292;2015;512305;11033.86;Y;14;29062;857597
13995269;;;;;;2.5;4;;;;;1791;;;;6059;1;2;2;437;;;33812188;-117952206;7500;1;;16764;1286;275496;97023;8;;1;;;1958;1;;97707;2016;349358;5349.28;;;34002;447065
11661280;;;;;;3;4;;1;;;3101;;;;6037;0;3;;;;2;34045026;-118507251;13012;1;;12447;3101;19810;96120;0;;;;1;1953;;;663000;2015;2650000;46370.2;;;9365;3313000
17222211;;;;;;2.5;3;;;;1191;1605;;;1191;6111;1;2;2;0;;;34251800;-118810000;;;;27110;2061;;97118;6;;1;;;1986;2;;223793;2015;149193;4217.02;;;10114;372986
11753823;;;1;;;2;3;;4;;;2344;;;;6037;0;2;;;;2;34053574;-118361697;7186;;;12447;3101;274514;96000;0;;;;1;1925;;;187502;2015;750014;11504.52;;;12709;937516
10883616;;;1;;;2;3;;7;;;1680;;;;6037;0;2;;;;2;34187697;-118418007;10865;;;12447;3101;268548;96410;0;;;;1;1951;;;132829;2015;268610;4969.87;;;29444;401439
11120235;;;1;;;3;2;;4;;;1176;;;;6037;0;3;;;;2;34429794;-118538012;13400;;;54311;3101;6952;96377;0;;;;1;1998;;;175379;2015;77645;4167.8;;;17894;253024
11653606;;;1;;;3;4;;1;;;2833;;;;6037;0;3;;;;2;34125138;-118443128;611557;;;12447;3101;113749;96058;0;;;;1;1974;;;399427;2015;292969;8677.88;;;31784;692396
14320469;;;;;;2.5;4;;;;;2208;;;;6059;0;2;2;528;;6;33649966;-117818885;3800;;;52650;1286;275785;96940;7;;1;;;1973;2;TRUE;153688;2016;345654;5067.38;;;22734;499342
13973600;;;;;;1.5;3;;;;;1137;;;;6059;0;1;1;360;;;33735094;-117889748;6012;;;47568;1286;273198;97003;6;;1;;;1956;1;;37371;2015;28860;1094.4;Y;15;8176;66231
17131159;;;;;;2;4;;;;1331;1331;;;1331;6111;1;2;2;435;;;34214854;-119048728;7700;;;51239;2061;;97089;6;;;;;1962;1;;180532;2015;120354;3227.1;;;15923;300886
17133505;;;;;;2.5;4;;;;840;1828;;;840;6111;1;2;2;0;;;34222494;-119063805;;;;51239;2061;;97089;8;;1;;;1997;2;;174000;2015;327000;5412.34;;;596;501000
17192339;;;;;;2;3;;;;1348;1348;;;1348;6111;1;2;2;472;;;34179060;-118960412;8670;;;34278;2061;46736;96351;6;;;;;1979;1;;204291;2016;136187;3652.1;;;31362;340478
17159157;;;;;;2.5;4;;;;1618;2508;;;1618;6111;1;2;2;462;;;34217262;-119193224;6684;;;13150;2061;;97101;9;;1;;;1962;1;;107468;2016;19089;1462.78;;;14962;126557
13902658;;;13;;;2.5;2;;;;;1625;;;;6059;0;2;2;443;;;33895039;-117981786;2175;;;10608;1286;;96181;6;;1;;;1971;2;;128861;2015;97450;2787.72;;;29513;226311
11059289;;;1;;;3;3;;4;;;1578;;;;6037;0;3;;;;2;34253091;-118493550;6961;;;12447;3101;13017;96369;0;;;;1;1961;;;69776;2015;21978;1254.11;;;33977;91754
10795584;;;;;;2;3;;7;;;1404;;;;6037;0;2;;;;2;34177691;-118578896;9315;1;;12447;3101;48570;96389;0;;;;1;1959;;;130000;2015;440000;7068.5;;;20356;570000
11071530;;;1;;;9;7;;10;;;9168;;;;6037;0;9;;;;2;34268640;-118574116;87117;1;;12447;3101;37835;96346;0;;;;1;1986;;;1012552;2015;1237564;27696.74;;;22477;2250116
17110232;;;;;;1.5;3;;;;514;1241;;;514;6111;0;1;1;0;;;34267092;-119194422;1527;;;34543;2061;;97083;5;;1;;;1973;2;;165000;2016;166000;3459.42;;;28209;331000
14346463;;;13;;;2.5;4;;;;;2086;;;;6059;1;2;2;455;;;33720766;-117757506;5668;;;52650;1286;276486;96954;8;;1;;;1977;2;;186381;2016;129031;3275.06;;;288;315412
17168410;;;;;;2;3;;;;1041;1561;;;1041;6111;1;2;2;441;;;34165722;-119179614;6668;;;13150;2061;;97104;6;;;;;1957;1;;94212;2015;31387;1451.52;;;16349;125599
12513059;;;1;;;3;4;;4;;;1779;;;;6037;0;3;;;;2;33798701;-118128160;6092;;;46298;3101;116302;96247;0;;;;1;1951;;;89065;2015;185995;3521.58;;;17629;275060
14365908;-0.0243;31/3/16;1;;;2.5;3;;;;;2081;;;;6059;2;2;2;433;;6;33651227;-117682112;6900;1;;32380;1286;;96962;8;;1;;;1977;2;;180231;2015;518769;7478.36;;;18298;699000
17231131;;;;;;3;5;;;;1294;2378;;;1294;6111;1;3;2;628;;;34299446;-118716787;9030;1;450;27110;2061;;97116;9;;;;;1965;2;;217865;2016;145241;4353.68;;;23631;363106
17115021;;;;;;4;6;;;;1665;2928;;;1665;6111;1;4;2;441;;;34262039;-119202522;9583;;;34543;2061;;97083;10;;;;;1965;1;;222851;2015;222851;4712.08;;;23274;445702
11173488;;;1;;;2;2;;7;;;909;;;;6037;0;2;;;;2;34399700;-118477000;592519;;;54311;3101;26134;96352;0;;;;1;1974;;;71036;2015;32579;1752.46;;;24177;103615
